code,vulnerable
"void anonymous()
{
    char * data;
    char dataBuffer[100];
    data = dataBuffer;
    if(globalReturnsTrue())
    {
        
        ; /* empty statement needed for some flow variants */
    }
    {
        char source[100];
        memset(source, 'C', 100-1); /* fill with 'C's */
        source[100-1] = '\0'; /* null terminate */
        
        strcat(data, source);
        printLine(data);
    }
}",1
"void anonymous(int * data)
{
    /* do nothing */
    
    ; /* empty statement needed for some flow variants */
}",0
"void anonymous()
{
    void * data = anonymous1;
    {
        
        size_t dataLen = strlen((char *)data);
        void * dest = (void *)ALLOCA((dataLen+1) * sizeof(wchar_t));
        (void)wcscpy(dest, data);
        printLine((char *)dest);
    }
}",1
"void anonymous()
{
    
    if (abs((long)data) < (long)sqrt((double)UINT_MAX))
    {
        unsigned int result = data * data;
        printUnsignedLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}",0
"void anonymous(int data)
{
    {
        
        printLine(""Benign, fixed string"");
    }
    else
    {
        
        if (data > INT_MIN)
        {
            data--;
            int result = data;
            printIntLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
    }
}",0
"void anonymous()
{
    char data;
    data = ' ';
    
    fscanf (stdin, ""%c"", &data);
    anonymous1(data);
}",1
"void anonymous()
{
    char * data;
    anonymous1 myUnion;
    char dataBuffer[256] = """";
    data = dataBuffer;
    {
        /* Append input from an environment variable to data */
        size_t dataLen = strlen(data);
        char * environment = GETENV(ENV_VARIABLE);
        /* If there is data in the environment variable */
        if (environment != NULL)
        {
            
            strncat(data+dataLen, environment, 256-dataLen-1);
        }
    }
    myUnion.unionFirst = data;
    {
        char * data = myUnion.unionSecond;
        {
            LDAP* pLdapConnection = NULL;
            ULONG connectSuccess = 0L;
            ULONG searchSuccess = 0L;
            LDAPMessage *pMessage = NULL;
            char filter[256];
            
            _snprintf(filter, 256-1, ""(cn=%s)"", data);
            pLdapConnection = ldap_initA(""localhost"", LDAP_PORT);
            if (pLdapConnection == NULL)
            {
                printLine(""Initialization failed"");
                exit(1);
            }
            connectSuccess = ldap_connect(pLdapConnection, NULL);
            if (connectSuccess != LDAP_SUCCESS)
            {
                printLine(""Connection failed"");
                exit(1);
            }
            searchSuccess = ldap_search_ext_sA(
                                pLdapConnection,
                                ""base"",
                                LDAP_SCOPE_SUBTREE,
                                filter,
                                NULL,
                                0,
                                NULL,
                                NULL,
                                LDAP_NO_LIMIT,
                                LDAP_NO_LIMIT,
                                &pMessage);
            if (searchSuccess != LDAP_SUCCESS)
            {
                printLine(""Search failed"");
                if (pMessage != NULL)
                {
                    ldap_msgfree(pMessage);
                }
                exit(1);
            }
            /* Typically you would do something with the search results, but this is a test case and we can ignore them */
            
            if (pMessage != NULL)
            {
                ldap_msgfree(pMessage);
            }
            /* Close the connection */
            ldap_unbind(pLdapConnection);
        }
    }
}",1
"void anonymous()
{
    if(STATIC_CONST_TRUE)
    {
        {
            wchar_t * filename;
            wchar_t tmpl[] = L""XXXXXX"";
            FILE *pFile;
            /* Establish that this is a temporary file and that it should be deleted */
            filename = MKTEMP(tmpl);
            if (filename != NULL)
            {
                pFile = FOPEN(filename, L""w"");
                if (pFile != NULL)
                {
                    fprintf(pFile, ""Temporary file"");
                    fclose(pFile);
                    
                }
            }
        }
    }
}",1
"void anonymous()
{
    {
        
        ++data;
        int64_t result = data;
        printLongLongLine(result);
    }
}",0
"void anonymous()
{
    wchar_t * data;
    wchar_t * dataBuffer = (wchar_t *)ALLOCA(100*sizeof(wchar_t));
    data = dataBuffer;
    anonymousGlobal = 1; /* true */
    data = anonymousSource(data);
    {
        wchar_t dest[50] = L"""";
        
        wcscat(dest, data);
        printWLine(data);
    }
}",1
"void anonymous()
{
    int64_t data;
    data = 0LL;
    if(STATIC_CONST_FIVE==5)
    {
        
        data = (int64_t)RAND64();
    }
    if(STATIC_CONST_FIVE==5)
    {
        if(data < 0) /* ensure we won't have an overflow */
        {
            
            int64_t result = data * 2;
            printLongLongLine(result);
        }
    }
}",1
"void anonymous()
{
    {
        char dest[50] = """";
        
        strncpy(dest, data, strlen(data));
        dest[50-1] = '\0'; /* Ensure the destination buffer is null terminated */
        printLine(data);
        free(data);
    }
}",0
"void anonymous()
{
    char data;
    data = ' ';
    if(globalReturnsTrue())
    {
        
        fscanf (stdin, ""%c"", &data);
    }
    if(globalReturnsTrue())
    {
        if(data < 0) /* ensure we won't have an overflow */
        {
            
            char result = data * 2;
            printHexCharLine(result);
        }
    }
}",1
"void anonymous()
{
    char * data;
    char * dataBuffer = (char *)ALLOCA(100*sizeof(char));
    data = dataBuffer;
    
    memset(data, 'A', 100-1); /* fill with 'A's */
    data[100-1] = '\0'; /* null terminate */
    {
        char dest[50] = """";
        
        SNPRINTF(dest, strlen(data), ""%s"", data);
        printLine(data);
    }
}",1
"void anonymous(wchar_t * dataArray[])
{
    wchar_t * data = dataArray[2];
    {
        wchar_t source[100];
        wmemset(source, L'C', 100-1); /* fill with 'C's */
        source[100-1] = L'\0'; /* null terminate */
        
        wcsncpy(data, source, 100-1);
        /* Ensure the destination buffer is null terminated */
        data[100-1] = L'\0';
        printWLine(data);
        
    }
}",0
"void anonymous(anonymous1 myStruct)
{
    unsigned int data = myStruct.structFirst;
    
    if (data < UINT_MAX)
    {
        data++;
        unsigned int result = data;
        printUnsignedLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}",0
"void anonymous(char * dataPtr)
{
    char data = *dataPtr;
    
    if (data < CHAR_MAX)
    {
        data++;
        char result = data;
        printHexCharLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}",0
"void anonymous()
{
    {
        char source[100];
        memset(source, 'C', 100-1); /* fill with 'C's */
        source[100-1] = '\0'; /* null terminate */
        
        SNPRINTF(data, 100, ""%s"", source);
        printLine(data);
        free(data);
    }
}",0
"void anonymous(int dataArray[])
{
    int data = dataArray[2];
    {
        
        char charData = (char)data;
        printHexCharLine(charData);
    }
}",0
"void anonymous(unsigned int data)
{
    {
        
        if (data < UINT_MAX)
        {
            unsigned int result = data + 1;
            printUnsignedLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
    }
}",0
"void anonymous()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L"""";
    data = dataBuffer;
    anonymousGlobal = 1; /* true */
    data = anonymousSource(data);
    
    if (SYSTEM(data) <= 0)
    {
        printLine(""command execution failed!"");
        exit(1);
    }
}",1
"void anonymous()
{
    
    /* no deallocation */
    ; /* empty statement needed for some flow variants */
}",0
"void anonymous(long * dataArray[])
{
    long * data = dataArray[2];
    /* do nothing */
    
    ; /* empty statement needed for some flow variants */
}",0
